provider,model,endpoint_type,context_length,rate_type,dbu_rate,input_divisor,is_hourly,sku_product_type,cloud
google,gemini-3-0-pro,global,short,input_token,35.714,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,global,short,output_token,214.286,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,in_geo,long,batch_inference,230.357,1,True,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,in_geo,long,cache_read,7.143,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,in_geo,long,cache_write,71.429,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,in_geo,long,input_token,71.429,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,in_geo,long,output_token,321.429,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,in_geo,short,batch_inference,230.357,1,True,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,in_geo,short,cache_read,3.571,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,in_geo,short,cache_write,35.714,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,in_geo,short,input_token,35.714,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-0-pro,in_geo,short,output_token,214.286,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-flash-lite,global,all,batch_inference,89.286,1,True,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-flash-lite,global,all,cache_read,0.446,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-flash-lite,global,all,cache_write,4.464,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-flash-lite,global,all,input_token,4.464,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-flash-lite,global,all,output_token,26.786,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-flash-lite,in_geo,all,batch_inference,98.214,1,True,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-flash-lite,in_geo,all,cache_read,0.491,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-flash-lite,in_geo,all,cache_write,4.911,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-flash-lite,in_geo,all,input_token,4.911,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-flash-lite,in_geo,all,output_token,29.464,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,global,long,batch_inference,230.357,1,True,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,global,long,cache_read,7.143,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,global,long,cache_write,71.429,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,global,long,input_token,71.429,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,global,long,output_token,321.429,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,global,short,batch_inference,230.357,1,True,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,global,short,cache_read,3.571,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,global,short,cache_write,35.714,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,global,short,input_token,35.714,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,global,short,output_token,214.286,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,in_geo,long,batch_inference,230.357,1,True,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,in_geo,long,cache_read,7.143,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,in_geo,long,cache_write,71.429,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,in_geo,long,input_token,71.429,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,in_geo,long,output_token,321.429,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,in_geo,short,batch_inference,230.357,1,True,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,in_geo,short,cache_read,3.571,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,in_geo,short,cache_write,35.714,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,in_geo,short,input_token,35.714,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-1-pro,in_geo,short,output_token,214.286,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-5-flash,global,all,batch_inference,196.429,1,True,GEMINI_MODEL_SERVING,AWS
google,gemini-3-5-flash,global,all,cache_read,2.679,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-5-flash,global,all,cache_write,26.786,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-5-flash,global,all,input_token,26.786,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-5-flash,global,all,output_token,160.714,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-5-flash,in_geo,all,batch_inference,216.071,1,True,GEMINI_MODEL_SERVING,AWS
google,gemini-3-5-flash,in_geo,all,cache_read,2.946,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-5-flash,in_geo,all,cache_write,29.464,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-5-flash,in_geo,all,input_token,29.464,1000000,False,GEMINI_MODEL_SERVING,AWS
google,gemini-3-5-flash,in_geo,all,output_token,176.786,1000000,False,GEMINI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-max,global,all,cache_read,1.786,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-max,global,all,cache_write,17.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-max,global,all,input_token,17.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-max,global,all,output_token,142.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-max,in_geo,all,cache_read,1.965,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-max,in_geo,all,cache_write,19.643,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-max,in_geo,all,input_token,19.643,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-max,in_geo,all,output_token,157.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-mini,global,all,cache_read,0.357,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-mini,global,all,cache_write,3.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-mini,global,all,input_token,3.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-mini,global,all,output_token,28.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-mini,in_geo,all,cache_read,0.393,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-mini,in_geo,all,cache_write,3.929,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-mini,in_geo,all,input_token,3.929,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1-codex-mini,in_geo,all,output_token,31.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1,global,all,batch_inference,131.429,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1,global,all,cache_read,1.786,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1,global,all,cache_write,17.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1,global,all,input_token,17.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1,global,all,output_token,142.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1,in_geo,all,batch_inference,144.571,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1,in_geo,all,cache_read,1.965,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1,in_geo,all,cache_write,19.643,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1,in_geo,all,input_token,19.643,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-1,in_geo,all,output_token,157.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-5-3-codex,global,all,cache_read,2.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-5-3-codex,global,all,cache_write,25.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-5-3-codex,global,all,input_token,25.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-5-3-codex,global,all,output_token,200.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-5-3-codex,in_geo,all,cache_read,2.75,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-5-3-codex,in_geo,all,cache_write,27.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-5-3-codex,in_geo,all,input_token,27.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-5-3-codex,in_geo,all,output_token,220.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-codex,global,all,cache_read,2.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-codex,global,all,cache_write,25.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-codex,global,all,input_token,25.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-codex,global,all,output_token,200.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-codex,in_geo,all,cache_read,2.75,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-codex,in_geo,all,cache_write,27.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-codex,in_geo,all,input_token,27.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2-codex,in_geo,all,output_token,220.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2,global,all,batch_inference,184.286,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2,global,all,cache_read,2.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2,global,all,cache_write,25.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2,global,all,input_token,25.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2,global,all,output_token,200.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2,in_geo,all,batch_inference,202.714,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2,in_geo,all,cache_read,2.75,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2,in_geo,all,cache_write,27.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2,in_geo,all,input_token,27.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-2,in_geo,all,output_token,220.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-3-codex,global,all,cache_read,2.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-3-codex,global,all,cache_write,25.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-3-codex,global,all,input_token,25.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-3-codex,global,all,output_token,200.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-3-codex,in_geo,all,cache_read,2.75,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-3-codex,in_geo,all,cache_write,27.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-3-codex,in_geo,all,input_token,27.5,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-3-codex,in_geo,all,output_token,220.0,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-mini,global,all,batch_inference,107.143,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-mini,global,all,cache_read,1.071,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-mini,global,all,cache_write,10.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-mini,global,all,input_token,10.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-mini,global,all,output_token,64.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-mini,in_geo,all,batch_inference,117.857,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-mini,in_geo,all,cache_read,1.179,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-mini,in_geo,all,cache_write,11.786,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-mini,in_geo,all,input_token,11.786,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-mini,in_geo,all,output_token,70.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-nano,global,all,batch_inference,71.429,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-nano,global,all,cache_read,0.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-nano,global,all,cache_write,2.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-nano,global,all,input_token,2.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-nano,global,all,output_token,17.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-nano,in_geo,all,batch_inference,78.571,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-nano,in_geo,all,cache_read,0.314,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-nano,in_geo,all,cache_write,3.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-nano,in_geo,all,input_token,3.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-nano,in_geo,all,output_token,19.643,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,global,long,batch_inference,192.857,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,global,long,cache_read,85.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,global,long,cache_write,857.142,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,global,long,input_token,857.142,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,global,long,output_token,3857.144,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,global,short,batch_inference,1142.857,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,global,short,cache_read,42.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,global,short,cache_write,428.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,global,short,input_token,428.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,global,short,output_token,2571.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,in_geo,long,batch_inference,1142.857,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,in_geo,long,cache_read,94.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,in_geo,long,cache_write,942.856,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,in_geo,long,input_token,942.856,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,in_geo,long,output_token,4242.858,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,in_geo,short,batch_inference,1257.143,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,in_geo,short,cache_read,47.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,in_geo,short,cache_write,471.428,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,in_geo,short,input_token,471.428,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4-pro,in_geo,short,output_token,2828.572,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,global,long,batch_inference,192.857,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,global,long,cache_read,7.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,global,long,cache_write,71.428,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,global,long,input_token,71.428,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,global,long,output_token,321.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,global,short,batch_inference,192.857,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,global,short,cache_read,3.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,global,short,cache_write,35.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,global,short,input_token,35.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,global,short,output_token,214.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,in_geo,long,batch_inference,212.143,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,in_geo,long,cache_read,7.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,in_geo,long,cache_write,78.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,in_geo,long,input_token,78.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,in_geo,long,output_token,353.572,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,in_geo,short,batch_inference,212.143,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,in_geo,short,cache_read,3.929,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,in_geo,short,cache_write,39.285,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,in_geo,short,input_token,39.285,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-4,in_geo,short,output_token,235.715,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,global,long,batch_inference,1142.857,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,global,long,cache_write,857.142,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,global,long,input_token,857.142,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,global,long,output_token,3857.144,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,global,short,batch_inference,1142.857,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,global,short,cache_write,428.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,global,short,input_token,428.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,global,short,output_token,2571.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,in_geo,long,batch_inference,1257.143,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,in_geo,long,cache_write,942.856,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,in_geo,long,input_token,942.856,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,in_geo,long,output_token,4242.858,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,in_geo,short,batch_inference,1257.143,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,in_geo,short,cache_write,471.428,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,in_geo,short,input_token,471.428,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5-pro,in_geo,short,output_token,2828.572,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,global,long,batch_inference,214.286,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,global,long,cache_read,14.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,global,long,cache_write,142.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,global,long,input_token,142.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,global,long,output_token,642.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,global,short,batch_inference,214.286,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,global,short,cache_read,7.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,global,short,cache_write,71.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,global,short,input_token,71.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,global,short,output_token,428.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,in_geo,long,batch_inference,235.715,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,in_geo,long,cache_read,15.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,in_geo,long,cache_write,157.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,in_geo,long,input_token,157.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,in_geo,long,output_token,707.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,in_geo,short,batch_inference,235.715,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,in_geo,short,cache_read,7.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,in_geo,short,cache_write,78.572,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,in_geo,short,input_token,78.572,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-5,in_geo,short,output_token,471.428,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,global,long,cache_read,2.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,global,long,cache_write,35.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,global,long,input_token,28.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,global,long,output_token,128.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,global,short,cache_read,1.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,global,short,cache_write,17.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,global,short,input_token,14.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,global,short,output_token,85.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,in_geo,long,cache_read,3.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,in_geo,long,cache_write,39.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,in_geo,long,input_token,31.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,in_geo,long,output_token,141.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,in_geo,short,cache_read,1.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,in_geo,short,cache_write,19.643,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,in_geo,short,input_token,15.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-luna,in_geo,short,output_token,94.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,global,long,cache_read,14.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,global,long,cache_write,178.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,global,long,input_token,142.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,global,long,output_token,642.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,global,short,cache_read,7.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,global,short,cache_write,89.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,global,short,input_token,71.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,global,short,output_token,428.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,in_geo,long,cache_read,15.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,in_geo,long,cache_write,196.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,in_geo,long,input_token,157.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,in_geo,long,output_token,707.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,in_geo,short,cache_read,7.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,in_geo,short,cache_write,98.214,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,in_geo,short,input_token,78.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-sol,in_geo,short,output_token,471.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,global,long,cache_read,7.143,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,global,long,cache_write,89.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,global,long,input_token,71.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,global,long,output_token,321.429,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,global,short,cache_read,3.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,global,short,cache_write,44.643,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,global,short,input_token,35.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,global,short,output_token,214.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,in_geo,long,cache_read,7.857,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,in_geo,long,cache_write,98.214,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,in_geo,long,input_token,78.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,in_geo,long,output_token,353.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,in_geo,short,cache_read,3.929,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,in_geo,short,cache_write,49.107,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,in_geo,short,input_token,39.286,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-6-terra,in_geo,short,output_token,235.714,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-mini,global,all,batch_inference,71.429,1,True,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-mini,global,all,cache_read,0.357,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-mini,global,all,cache_write,3.571,1000000,False,OPENAI_MODEL_SERVING,AWS
openai,gpt-5-mini,global,all,input_token,3.571,1000000,False,OPENAI_MODEL_SERVING,AWS
